date,weekday,wday,month,year,d,event_type_1,event_type_2,snap_CA,snap_TX,snap_WI,FOODS,HOBBIES,HOUSEHOLD,days,Day_name,Week,Month,is_holiday,is_workingday
2014-01-27,Monday,3,1,2014,d_1095,,,0,0,0,20830.0,3147.0,6083.0,d_1095,Monday,5,1,0,1
2014-01-28,Tuesday,4,1,2014,d_1096,,,0,0,0,16722.0,2253.0,5025.0,d_1096,Tuesday,5,1,0,1
2014-01-29,Wednesday,5,1,2014,d_1097,,,0,0,0,17223.0,2474.0,5286.0,d_1097,Wednesday,5,1,0,1
2014-01-30,Thursday,6,1,2014,d_1098,,,0,0,0,18047.0,3062.0,5908.0,d_1098,Thursday,5,1,0,1
2014-01-31,Friday,7,1,2014,d_1099,,,0,0,0,23319.0,4375.0,8795.0,d_1099,Friday,5,1,0,1
2014-02-01,Saturday,1,2,2014,d_1100,,,1,1,0,30569.0,4261.0,10503.0,d_1100,Saturday,5,2,0,0
2014-02-02,Sunday,2,2,2014,d_1101,Sporting,,1,0,1,31405.0,3506.0,8986.0,d_1101,Sunday,5,2,0,0
2014-02-03,Monday,3,2,2014,d_1102,,,1,1,1,26133.0,3558.0,7603.0,d_1102,Monday,6,2,0,1
2014-02-04,Tuesday,4,2,2014,d_1103,,,1,0,0,20953.0,3254.0,6370.0,d_1103,Tuesday,6,2,0,1
2014-02-05,Wednesday,5,2,2014,d_1104,,,1,1,1,22514.0,3011.0,6151.0,d_1104,Wednesday,6,2,0,1
2014-02-06,Thursday,6,2,2014,d_1105,,,1,1,1,23162.0,3112.0,6115.0,d_1105,Thursday,6,2,0,1
2014-02-07,Friday,7,2,2014,d_1106,,,1,1,0,23379.0,3483.0,7393.0,d_1106,Friday,6,2,0,1
2014-02-08,Saturday,1,2,2014,d_1107,,,1,0,1,31534.0,4365.0,11209.0,d_1107,Saturday,6,2,0,0
2014-02-09,Sunday,2,2,2014,d_1108,,,1,1,1,33181.0,3555.0,11304.0,d_1108,Sunday,6,2,0,0
2014-02-10,Monday,3,2,2014,d_1109,,,1,0,0,22641.0,2893.0,7613.0,d_1109,Monday,7,2,0,1
2014-02-11,Tuesday,4,2,2014,d_1110,,,0,1,1,23211.0,3092.0,7230.0,d_1110,Tuesday,7,2,0,1
2014-02-12,Wednesday,5,2,2014,d_1111,,,0,1,1,25428.0,3182.0,8128.0,d_1111,Wednesday,7,2,0,1
2014-02-13,Thursday,6,2,2014,d_1112,,,0,1,0,26663.0,2989.0,7831.0,d_1112,Thursday,7,2,0,1
2014-02-14,Friday,7,2,2014,d_1113,Cultural,,0,0,1,23402.0,3148.0,7360.0,d_1113,Friday,7,2,0,1
2014-02-15,Saturday,1,2,2014,d_1114,,,0,1,1,29255.0,4291.0,11419.0,d_1114,Saturday,7,2,0,0
2014-02-16,Sunday,2,2,2014,d_1115,,,0,0,0,29007.0,3536.0,11289.0,d_1115,Sunday,7,2,0,0
2014-02-17,Monday,3,2,2014,d_1116,National,,0,0,0,22424.0,3015.0,9118.0,d_1116,Monday,8,2,1,0
2014-02-18,Tuesday,4,2,2014,d_1117,,,0,0,0,20341.0,2768.0,7601.0,d_1117,Tuesday,8,2,0,1
2014-02-19,Wednesday,5,2,2014,d_1118,,,0,0,0,20114.0,2681.0,7616.0,d_1118,Wednesday,8,2,0,1
2014-02-20,Thursday,6,2,2014,d_1119,,,0,0,0,19239.0,2914.0,7550.0,d_1119,Thursday,8,2,0,1
2014-02-21,Friday,7,2,2014,d_1120,,,0,0,0,21484.0,3261.0,8581.0,d_1120,Friday,8,2,0,1
2014-02-22,Saturday,1,2,2014,d_1121,,,0,0,0,26444.0,3910.0,11134.0,d_1121,Saturday,8,2,0,0
2014-02-23,Sunday,2,2,2014,d_1122,,,0,0,0,29427.0,3589.0,11411.0,d_1122,Sunday,8,2,0,0
2014-02-24,Monday,3,2,2014,d_1123,,,0,0,0,21331.0,2913.0,7553.0,d_1123,Monday,9,2,0,1
2014-02-25,Tuesday,4,2,2014,d_1124,,,0,0,0,19748.0,2959.0,7018.0,d_1124,Tuesday,9,2,0,1
2014-02-26,Wednesday,5,2,2014,d_1125,,,0,0,0,17286.0,2696.0,6369.0,d_1125,Wednesday,9,2,0,1
2014-02-27,Thursday,6,2,2014,d_1126,,,0,0,0,18947.0,2728.0,7215.0,d_1126,Thursday,9,2,0,1
2014-02-28,Friday,7,2,2014,d_1127,,,0,0,0,22126.0,3314.0,8758.0,d_1127,Friday,9,2,0,1
2014-03-01,Saturday,1,3,2014,d_1128,,,1,1,0,29437.0,4261.0,11798.0,d_1128,Saturday,9,3,0,0
2014-03-02,Sunday,2,3,2014,d_1129,,,1,0,1,31375.0,4007.0,11395.0,d_1129,Sunday,9,3,0,0
2014-03-03,Monday,3,3,2014,d_1130,,,1,1,1,25177.0,3418.0,8606.0,d_1130,Monday,10,3,0,1
2014-03-04,Tuesday,4,3,2014,d_1131,,,1,0,0,20444.0,2675.0,6947.0,d_1131,Tuesday,10,3,0,1
2014-03-05,Wednesday,5,3,2014,d_1132,Religious,,1,1,1,21778.0,2756.0,6744.0,d_1132,Wednesday,10,3,0,1
2014-03-06,Thursday,6,3,2014,d_1133,,,1,1,1,22628.0,3166.0,6868.0,d_1133,Thursday,10,3,0,1
2014-03-07,Friday,7,3,2014,d_1134,,,1,1,0,23732.0,3246.0,7886.0,d_1134,Friday,10,3,0,1
2014-03-08,Saturday,1,3,2014,d_1135,,,1,0,1,28904.0,3967.0,10614.0,d_1135,Saturday,10,3,0,0
2014-03-09,Sunday,2,3,2014,d_1136,,,1,1,1,35651.0,3678.0,10761.0,d_1136,Sunday,10,3,0,0
2014-03-10,Monday,3,3,2014,d_1137,,,1,0,0,26372.0,3011.0,8123.0,d_1137,Monday,11,3,0,1
2014-03-11,Tuesday,4,3,2014,d_1138,,,0,1,1,24913.0,2581.0,7073.0,d_1138,Tuesday,11,3,0,1
2014-03-12,Wednesday,5,3,2014,d_1139,Religious,,0,1,1,24854.0,3050.0,7038.0,d_1139,Wednesday,11,3,0,1
2014-03-13,Thursday,6,3,2014,d_1140,,,0,1,0,23146.0,2842.0,7096.0,d_1140,Thursday,11,3,0,1
2014-03-14,Friday,7,3,2014,d_1141,,,0,0,1,25471.0,3486.0,7989.0,d_1141,Friday,11,3,0,1
2014-03-15,Saturday,1,3,2014,d_1142,,,0,1,1,30233.0,3880.0,10595.0,d_1142,Saturday,11,3,0,0
2014-03-16,Sunday,2,3,2014,d_1143,Religious,,0,0,0,30777.0,3766.0,10833.0,d_1143,Sunday,11,3,0,0
2014-03-17,Monday,3,3,2014,d_1144,Cultural,,0,0,0,21828.0,2952.0,7304.0,d_1144,Monday,12,3,0,1
2014-03-18,Tuesday,4,3,2014,d_1145,,,0,0,0,20277.0,2772.0,7046.0,d_1145,Tuesday,12,3,0,1
2014-03-19,Wednesday,5,3,2014,d_1146,,,0,0,0,19778.0,2745.0,6861.0,d_1146,Wednesday,12,3,0,1
2014-03-20,Thursday,6,3,2014,d_1147,,,0,0,0,19783.0,2565.0,6461.0,d_1147,Thursday,12,3,0,1
2014-03-21,Friday,7,3,2014,d_1148,,,0,0,0,22445.0,3093.0,7664.0,d_1148,Friday,12,3,0,1
2014-03-22,Saturday,1,3,2014,d_1149,,,0,0,0,27474.0,3970.0,9997.0,d_1149,Saturday,12,3,0,0
2014-03-23,Sunday,2,3,2014,d_1150,,,0,0,0,30010.0,3828.0,10333.0,d_1150,Sunday,12,3,0,0
2014-03-24,Monday,3,3,2014,d_1151,,,0,0,0,21814.0,2817.0,7212.0,d_1151,Monday,13,3,0,1
2014-03-25,Tuesday,4,3,2014,d_1152,,,0,0,0,19589.0,2445.0,6432.0,d_1152,Tuesday,13,3,0,1
2014-03-26,Wednesday,5,3,2014,d_1153,,,0,0,0,18365.0,2735.0,5914.0,d_1153,Wednesday,13,3,0,1
2014-03-27,Thursday,6,3,2014,d_1154,,,0,0,0,20291.0,3102.0,6817.0,d_1154,Thursday,13,3,0,1
2014-03-28,Friday,7,3,2014,d_1155,,,0,0,0,22065.0,3212.0,7641.0,d_1155,Friday,13,3,0,1
2014-03-29,Saturday,1,3,2014,d_1156,,,0,0,0,27277.0,3926.0,9990.0,d_1156,Saturday,13,3,0,0
2014-03-30,Sunday,2,3,2014,d_1157,,,0,0,0,29286.0,3683.0,10187.0,d_1157,Sunday,13,3,0,0
2014-03-31,Monday,3,3,2014,d_1158,,,0,0,0,20559.0,2930.0,7183.0,d_1158,Monday,14,3,0,1
2014-04-01,Tuesday,4,4,2014,d_1159,,,1,1,0,22367.0,3100.0,8241.0,d_1159,Tuesday,14,4,0,1
2014-04-02,Wednesday,5,4,2014,d_1160,,,1,0,1,23418.0,2854.0,7427.0,d_1160,Wednesday,14,4,0,1
2014-04-03,Thursday,6,4,2014,d_1161,,,1,1,1,25406.0,3178.0,8020.0,d_1161,Thursday,14,4,0,1
2014-04-04,Friday,7,4,2014,d_1162,,,1,0,0,24541.0,3218.0,7926.0,d_1162,Friday,14,4,0,1
2014-04-05,Saturday,1,4,2014,d_1163,,,1,1,1,32344.0,3963.0,10469.0,d_1163,Saturday,14,4,0,0
2014-04-06,Sunday,2,4,2014,d_1164,,,1,1,1,35030.0,3548.0,10212.0,d_1164,Sunday,14,4,0,0
2014-04-07,Monday,3,4,2014,d_1165,,,1,1,0,26183.0,2992.0,7419.0,d_1165,Monday,15,4,0,1
2014-04-08,Tuesday,4,4,2014,d_1166,,,1,0,1,25383.0,2731.0,7134.0,d_1166,Tuesday,15,4,0,1
2014-04-09,Wednesday,5,4,2014,d_1167,,,1,1,1,25785.0,2881.0,6543.0,d_1167,Wednesday,15,4,0,1
2014-04-10,Thursday,6,4,2014,d_1168,,,1,0,0,23049.0,2765.0,7224.0,d_1168,Thursday,15,4,0,1
2014-04-11,Friday,7,4,2014,d_1169,,,0,1,1,26533.0,3447.0,8459.0,d_1169,Friday,15,4,0,1
2014-04-12,Saturday,1,4,2014,d_1170,,,0,1,1,32082.0,3821.0,10252.0,d_1170,Saturday,15,4,0,0
2014-04-13,Sunday,2,4,2014,d_1171,,,0,1,0,32339.0,3497.0,10247.0,d_1171,Sunday,15,4,0,0
2014-04-14,Monday,3,4,2014,d_1172,,,0,0,1,25187.0,2723.0,7841.0,d_1172,Monday,16,4,0,1
2014-04-15,Tuesday,4,4,2014,d_1173,,,0,1,1,26054.0,2844.0,7498.0,d_1173,Tuesday,16,4,0,1
2014-04-16,Wednesday,5,4,2014,d_1174,,,0,0,0,23936.0,2873.0,7419.0,d_1174,Wednesday,16,4,0,1
2014-04-17,Thursday,6,4,2014,d_1175,,,0,0,0,23347.0,2953.0,6893.0,d_1175,Thursday,16,4,0,1
2014-04-18,Friday,7,4,2014,d_1176,,,0,0,0,27116.0,3385.0,8404.0,d_1176,Friday,16,4,0,1
2014-04-19,Saturday,1,4,2014,d_1177,,,0,0,0,33915.0,4210.0,9694.0,d_1177,Saturday,16,4,0,0
2014-04-20,Sunday,2,4,2014,d_1178,Cultural,Religious,0,0,0,28310.0,2990.0,7634.0,d_1178,Sunday,16,4,0,0
2014-04-21,Monday,3,4,2014,d_1179,,,0,0,0,21512.0,2961.0,7153.0,d_1179,Monday,17,4,0,1
2014-04-22,Tuesday,4,4,2014,d_1180,Religious,,0,0,0,20729.0,2991.0,6958.0,d_1180,Tuesday,17,4,0,1
2014-04-23,Wednesday,5,4,2014,d_1181,,,0,0,0,20706.0,3165.0,6566.0,d_1181,Wednesday,17,4,0,1
2014-04-24,Thursday,6,4,2014,d_1182,,,0,0,0,20830.0,3106.0,6856.0,d_1182,Thursday,17,4,0,1
2014-04-25,Friday,7,4,2014,d_1183,,,0,0,0,23074.0,3151.0,7202.0,d_1183,Friday,17,4,0,1
2014-04-26,Saturday,1,4,2014,d_1184,,,0,0,0,28761.0,4018.0,9598.0,d_1184,Saturday,17,4,0,0
2014-04-27,Sunday,2,4,2014,d_1185,,,0,0,0,29977.0,3399.0,10064.0,d_1185,Sunday,17,4,0,0
2014-04-28,Monday,3,4,2014,d_1186,,,0,0,0,21699.0,2735.0,7074.0,d_1186,Monday,18,4,0,1
2014-04-29,Tuesday,4,4,2014,d_1187,,,0,0,0,20737.0,2634.0,6494.0,d_1187,Tuesday,18,4,0,1
2014-04-30,Wednesday,5,4,2014,d_1188,,,0,0,0,19469.0,2677.0,6737.0,d_1188,Wednesday,18,4,0,1
2014-05-01,Thursday,6,5,2014,d_1189,,,1,1,0,22866.0,2944.0,8049.0,d_1189,Thursday,18,5,0,1
2014-05-02,Friday,7,5,2014,d_1190,,,1,0,1,26782.0,3498.0,8671.0,d_1190,Friday,18,5,0,1
2014-05-03,Saturday,1,5,2014,d_1191,,,1,1,1,31830.0,4079.0,10633.0,d_1191,Saturday,18,5,0,0
2014-05-04,Sunday,2,5,2014,d_1192,,,1,0,0,31271.0,3727.0,10141.0,d_1192,Sunday,18,5,0,0
2014-05-05,Monday,3,5,2014,d_1193,Cultural,,1,1,1,25077.0,2938.0,7805.0,d_1193,Monday,19,5,0,1
2014-05-06,Tuesday,4,5,2014,d_1194,,,1,1,1,23661.0,2838.0,7112.0,d_1194,Tuesday,19,5,0,1
2014-05-07,Wednesday,5,5,2014,d_1195,,,1,1,0,22628.0,2921.0,6597.0,d_1195,Wednesday,19,5,0,1
2014-05-08,Thursday,6,5,2014,d_1196,,,1,0,1,22511.0,2957.0,6351.0,d_1196,Thursday,19,5,0,1
2014-05-09,Friday,7,5,2014,d_1197,,,1,1,1,25546.0,3343.0,7474.0,d_1197,Friday,19,5,0,1
2014-05-10,Saturday,1,5,2014,d_1198,,,1,0,0,30074.0,3910.0,8859.0,d_1198,Saturday,19,5,0,0
2014-05-11,Sunday,2,5,2014,d_1199,Cultural,,0,1,1,27298.0,3361.0,7521.0,d_1199,Sunday,19,5,0,0
2014-05-12,Monday,3,5,2014,d_1200,,,0,1,1,27812.0,2787.0,7323.0,d_1200,Monday,20,5,0,1
2014-05-13,Tuesday,4,5,2014,d_1201,,,0,1,0,24218.0,2995.0,6631.0,d_1201,Tuesday,20,5,0,1
2014-05-14,Wednesday,5,5,2014,d_1202,,,0,0,1,23780.0,2752.0,6285.0,d_1202,Wednesday,20,5,0,1
2014-05-15,Thursday,6,5,2014,d_1203,,,0,1,1,24173.0,2838.0,6511.0,d_1203,Thursday,20,5,0,1
2014-05-16,Friday,7,5,2014,d_1204,,,0,0,0,23449.0,3315.0,7825.0,d_1204,Friday,20,5,0,1
2014-05-17,Saturday,1,5,2014,d_1205,,,0,0,0,26750.0,3802.0,9467.0,d_1205,Saturday,20,5,0,0
2014-05-18,Sunday,2,5,2014,d_1206,,,0,0,0,29904.0,3784.0,9332.0,d_1206,Sunday,20,5,0,0
2014-05-19,Monday,3,5,2014,d_1207,,,0,0,0,22296.0,3004.0,7014.0,d_1207,Monday,21,5,0,1
2014-05-20,Tuesday,4,5,2014,d_1208,,,0,0,0,20432.0,3015.0,6479.0,d_1208,Tuesday,21,5,0,1
2014-05-21,Wednesday,5,5,2014,d_1209,,,0,0,0,20041.0,2867.0,6175.0,d_1209,Wednesday,21,5,0,1
2014-05-22,Thursday,6,5,2014,d_1210,,,0,0,0,21061.0,2987.0,6338.0,d_1210,Thursday,21,5,0,1
2014-05-23,Friday,7,5,2014,d_1211,,,0,0,0,22806.0,3349.0,7270.0,d_1211,Friday,21,5,0,1
2014-05-24,Saturday,1,5,2014,d_1212,,,0,0,0,26077.0,3584.0,8725.0,d_1212,Saturday,21,5,0,0
2014-05-25,Sunday,2,5,2014,d_1213,,,0,0,0,24953.0,3292.0,7720.0,d_1213,Sunday,21,5,0,0
2014-05-26,Monday,3,5,2014,d_1214,National,,0,0,0,23030.0,2845.0,7584.0,d_1214,Monday,22,5,1,0
2014-05-27,Tuesday,4,5,2014,d_1215,,,0,0,0,19258.0,2998.0,6656.0,d_1215,Tuesday,22,5,0,1
2014-05-28,Wednesday,5,5,2014,d_1216,,,0,0,0,18649.0,2909.0,6551.0,d_1216,Wednesday,22,5,0,1
2014-05-29,Thursday,6,5,2014,d_1217,,,0,0,0,18571.0,2714.0,6404.0,d_1217,Thursday,22,5,0,1
2014-05-30,Friday,7,5,2014,d_1218,,,0,0,0,21978.0,3633.0,8129.0,d_1218,Friday,22,5,0,1
2014-05-31,Saturday,1,5,2014,d_1219,,,0,0,0,27013.0,3832.0,9847.0,d_1219,Saturday,22,5,0,0
2014-06-01,Sunday,2,6,2014,d_1220,,,1,1,0,30257.0,4128.0,10217.0,d_1220,Sunday,22,6,0,0
2014-06-02,Monday,3,6,2014,d_1221,,,1,0,1,25930.0,3199.0,8183.0,d_1221,Monday,23,6,0,1
2014-06-03,Tuesday,4,6,2014,d_1222,,,1,1,1,26780.0,3524.0,8053.0,d_1222,Tuesday,23,6,0,1
2014-06-04,Wednesday,5,6,2014,d_1223,,,1,0,0,22674.0,3108.0,7117.0,d_1223,Wednesday,23,6,0,1
2014-06-05,Thursday,6,6,2014,d_1224,Sporting,,1,1,1,25235.0,3071.0,7349.0,d_1224,Thursday,23,6,0,1
2014-06-06,Friday,7,6,2014,d_1225,,,1,1,1,26546.0,3214.0,7697.0,d_1225,Friday,23,6,0,1
2014-06-07,Saturday,1,6,2014,d_1226,,,1,1,0,30926.0,3759.0,9662.0,d_1226,Saturday,23,6,0,0
2014-06-08,Sunday,2,6,2014,d_1227,,,1,0,1,32366.0,3641.0,9272.0,d_1227,Sunday,23,6,0,0
2014-06-09,Monday,3,6,2014,d_1228,,,1,1,1,28106.0,2798.0,7352.0,d_1228,Monday,24,6,0,1
2014-06-10,Tuesday,4,6,2014,d_1229,,,1,0,0,23602.0,2984.0,7072.0,d_1229,Tuesday,24,6,0,1
2014-06-11,Wednesday,5,6,2014,d_1230,,,0,1,1,25260.0,2896.0,6488.0,d_1230,Wednesday,24,6,0,1
2014-06-12,Thursday,6,6,2014,d_1231,,,0,1,1,25386.0,3157.0,6534.0,d_1231,Thursday,24,6,0,1
2014-06-13,Friday,7,6,2014,d_1232,,,0,1,0,27105.0,3540.0,7711.0,d_1232,Friday,24,6,0,1
2014-06-14,Saturday,1,6,2014,d_1233,,,0,0,1,32069.0,3950.0,8965.0,d_1233,Saturday,24,6,0,0
2014-06-15,Sunday,2,6,2014,d_1234,Sporting,Cultural,0,1,1,31111.0,3276.0,8107.0,d_1234,Sunday,24,6,0,0
2014-06-16,Monday,3,6,2014,d_1235,,,0,0,0,24640.0,3177.0,7386.0,d_1235,Monday,25,6,0,1
2014-06-17,Tuesday,4,6,2014,d_1236,,,0,0,0,23438.0,2990.0,7114.0,d_1236,Tuesday,25,6,0,1
2014-06-18,Wednesday,5,6,2014,d_1237,,,0,0,0,22674.0,2974.0,6621.0,d_1237,Wednesday,25,6,0,1
2014-06-19,Thursday,6,6,2014,d_1238,,,0,0,0,23023.0,2899.0,7198.0,d_1238,Thursday,25,6,0,1
2014-06-20,Friday,7,6,2014,d_1239,,,0,0,0,26120.0,3423.0,8453.0,d_1239,Friday,25,6,0,1
2014-06-21,Saturday,1,6,2014,d_1240,,,0,0,0,28669.0,4083.0,9668.0,d_1240,Saturday,25,6,0,0
2014-06-22,Sunday,2,6,2014,d_1241,,,0,0,0,29067.0,3612.0,9781.0,d_1241,Sunday,25,6,0,0
2014-06-23,Monday,3,6,2014,d_1242,,,0,0,0,22832.0,3180.0,7146.0,d_1242,Monday,26,6,0,1
2014-06-24,Tuesday,4,6,2014,d_1243,,,0,0,0,20933.0,2924.0,6784.0,d_1243,Tuesday,26,6,0,1
2014-06-25,Wednesday,5,6,2014,d_1244,,,0,0,0,19372.0,2806.0,6643.0,d_1244,Wednesday,26,6,0,1
2014-06-26,Thursday,6,6,2014,d_1245,,,0,0,0,19671.0,2803.0,6882.0,d_1245,Thursday,26,6,0,1
2014-06-27,Friday,7,6,2014,d_1246,,,0,0,0,22605.0,3572.0,7901.0,d_1246,Friday,26,6,0,1
2014-06-28,Saturday,1,6,2014,d_1247,,,0,0,0,26545.0,3709.0,9676.0,d_1247,Saturday,26,6,0,0
2014-06-29,Sunday,2,6,2014,d_1248,Religious,,0,0,0,27798.0,3513.0,8900.0,d_1248,Sunday,26,6,0,0
2014-06-30,Monday,3,6,2014,d_1249,,,0,0,0,22767.0,3105.0,7577.0,d_1249,Monday,27,6,0,1
2014-07-01,Tuesday,4,7,2014,d_1250,,,1,1,0,25368.0,3478.0,8893.0,d_1250,Tuesday,27,7,0,1
2014-07-02,Wednesday,5,7,2014,d_1251,,,1,0,1,26627.0,3264.0,7978.0,d_1251,Wednesday,27,7,0,1
2014-07-03,Thursday,6,7,2014,d_1252,,,1,1,1,33512.0,4041.0,9475.0,d_1252,Thursday,27,7,0,1
2014-07-04,Friday,7,7,2014,d_1253,National,,1,0,0,28079.0,2983.0,7531.0,d_1253,Friday,27,7,1,0
2014-07-05,Saturday,1,7,2014,d_1254,,,1,1,1,28344.0,3466.0,8972.0,d_1254,Saturday,27,7,0,0
2014-07-06,Sunday,2,7,2014,d_1255,,,1,1,1,32381.0,3629.0,9480.0,d_1255,Sunday,27,7,0,0
2014-07-07,Monday,3,7,2014,d_1256,,,1,1,0,26648.0,2918.0,8069.0,d_1256,Monday,28,7,0,1
2014-07-08,Tuesday,4,7,2014,d_1257,,,1,0,1,26138.0,2966.0,7344.0,d_1257,Tuesday,28,7,0,1
2014-07-09,Wednesday,5,7,2014,d_1258,,,1,1,1,27032.0,2856.0,7326.0,d_1258,Wednesday,28,7,0,1
2014-07-10,Thursday,6,7,2014,d_1259,,,1,0,0,25171.0,2864.0,7144.0,d_1259,Thursday,28,7,0,1
2014-07-11,Friday,7,7,2014,d_1260,,,0,1,1,28959.0,3197.0,8097.0,d_1260,Friday,28,7,0,1
2014-07-12,Saturday,1,7,2014,d_1261,,,0,1,1,33824.0,3876.0,9996.0,d_1261,Saturday,28,7,0,0
2014-07-13,Sunday,2,7,2014,d_1262,,,0,1,0,30968.0,3488.0,9219.0,d_1262,Sunday,28,7,0,0
2014-07-14,Monday,3,7,2014,d_1263,,,0,0,1,25885.0,2976.0,7420.0,d_1263,Monday,29,7,0,1
2014-07-15,Tuesday,4,7,2014,d_1264,,,0,1,1,25642.0,2869.0,7304.0,d_1264,Tuesday,29,7,0,1
2014-07-16,Wednesday,5,7,2014,d_1265,,,0,0,0,22519.0,3238.0,7254.0,d_1265,Wednesday,29,7,0,1
2014-07-17,Thursday,6,7,2014,d_1266,,,0,0,0,22267.0,2851.0,7312.0,d_1266,Thursday,29,7,0,1
2014-07-18,Friday,7,7,2014,d_1267,,,0,0,0,24546.0,3339.0,8564.0,d_1267,Friday,29,7,0,1
2014-07-19,Saturday,1,7,2014,d_1268,,,0,0,0,28496.0,3807.0,10177.0,d_1268,Saturday,29,7,0,0
2014-07-20,Sunday,2,7,2014,d_1269,,,0,0,0,29167.0,3567.0,9955.0,d_1269,Sunday,29,7,0,0
2014-07-21,Monday,3,7,2014,d_1270,,,0,0,0,22955.0,2789.0,7707.0,d_1270,Monday,30,7,0,1
2014-07-22,Tuesday,4,7,2014,d_1271,,,0,0,0,21800.0,2752.0,6960.0,d_1271,Tuesday,30,7,0,1
2014-07-23,Wednesday,5,7,2014,d_1272,,,0,0,0,21138.0,2742.0,7059.0,d_1272,Wednesday,30,7,0,1
2014-07-24,Thursday,6,7,2014,d_1273,,,0,0,0,21227.0,2627.0,6671.0,d_1273,Thursday,30,7,0,1
2014-07-25,Friday,7,7,2014,d_1274,,,0,0,0,23070.0,3136.0,7642.0,d_1274,Friday,30,7,0,1
2014-07-26,Saturday,1,7,2014,d_1275,,,0,0,0,26184.0,3523.0,9301.0,d_1275,Saturday,30,7,0,0
2014-07-27,Sunday,2,7,2014,d_1276,,,0,0,0,28634.0,3577.0,10003.0,d_1276,Sunday,30,7,0,0
2014-07-28,Monday,3,7,2014,d_1277,,,0,0,0,22052.0,2794.0,7786.0,d_1277,Monday,31,7,0,1
2014-07-29,Tuesday,4,7,2014,d_1278,Religious,,0,0,0,20932.0,2740.0,7033.0,d_1278,Tuesday,31,7,0,1
2014-07-30,Wednesday,5,7,2014,d_1279,,,0,0,0,20748.0,2675.0,6911.0,d_1279,Wednesday,31,7,0,1
2014-07-31,Thursday,6,7,2014,d_1280,,,0,0,0,21259.0,3038.0,7543.0,d_1280,Thursday,31,7,0,1
2014-08-01,Friday,7,8,2014,d_1281,,,1,1,0,28538.0,4122.0,10469.0,d_1281,Friday,31,8,0,1
2014-08-02,Saturday,1,8,2014,d_1282,,,1,0,1,32037.0,4074.0,10900.0,d_1282,Saturday,31,8,0,0
2014-08-03,Sunday,2,8,2014,d_1283,,,1,1,1,33206.0,3977.0,10389.0,d_1283,Sunday,31,8,0,0
2014-08-04,Monday,3,8,2014,d_1284,,,1,0,0,24910.0,3040.0,7849.0,d_1284,Monday,32,8,0,1
2014-08-05,Tuesday,4,8,2014,d_1285,,,1,1,1,25876.0,2794.0,7568.0,d_1285,Tuesday,32,8,0,1
2014-08-06,Wednesday,5,8,2014,d_1286,,,1,1,1,24627.0,2894.0,7026.0,d_1286,Wednesday,32,8,0,1
2014-08-07,Thursday,6,8,2014,d_1287,,,1,1,0,24418.0,2972.0,7187.0,d_1287,Thursday,32,8,0,1
2014-08-08,Friday,7,8,2014,d_1288,,,1,0,1,27082.0,3056.0,8842.0,d_1288,Friday,32,8,0,1
2014-08-09,Saturday,1,8,2014,d_1289,,,1,1,1,31427.0,3604.0,10227.0,d_1289,Saturday,32,8,0,0
2014-08-10,Sunday,2,8,2014,d_1290,,,1,0,0,29660.0,3576.0,10013.0,d_1290,Sunday,32,8,0,0
2014-08-11,Monday,3,8,2014,d_1291,,,0,1,1,25554.0,2823.0,7745.0,d_1291,Monday,33,8,0,1
2014-08-12,Tuesday,4,8,2014,d_1292,,,0,1,1,25925.0,3134.0,7613.0,d_1292,Tuesday,33,8,0,1
2014-08-13,Wednesday,5,8,2014,d_1293,,,0,1,0,24240.0,2775.0,7404.0,d_1293,Wednesday,33,8,0,1
2014-08-14,Thursday,6,8,2014,d_1294,,,0,0,1,24299.0,2958.0,7279.0,d_1294,Thursday,33,8,0,1
2014-08-15,Friday,7,8,2014,d_1295,,,0,1,1,26603.0,3247.0,8408.0,d_1295,Friday,33,8,0,1
2014-08-16,Saturday,1,8,2014,d_1296,,,0,0,0,30693.0,3575.0,10287.0,d_1296,Saturday,33,8,0,0
2014-08-17,Sunday,2,8,2014,d_1297,,,0,0,0,32011.0,3449.0,11213.0,d_1297,Sunday,33,8,0,0
2014-08-18,Monday,3,8,2014,d_1298,,,0,0,0,24256.0,2948.0,8175.0,d_1298,Monday,34,8,0,1
2014-08-19,Tuesday,4,8,2014,d_1299,,,0,0,0,21524.0,2699.0,7736.0,d_1299,Tuesday,34,8,0,1
2014-08-20,Wednesday,5,8,2014,d_1300,,,0,0,0,21610.0,2656.0,7581.0,d_1300,Wednesday,34,8,0,1
2014-08-21,Thursday,6,8,2014,d_1301,,,0,0,0,22176.0,2747.0,7476.0,d_1301,Thursday,34,8,0,1
2014-08-22,Friday,7,8,2014,d_1302,,,0,0,0,25416.0,3071.0,8629.0,d_1302,Friday,34,8,0,1
2014-08-23,Saturday,1,8,2014,d_1303,,,0,0,0,30123.0,3518.0,11032.0,d_1303,Saturday,34,8,0,0
2014-08-24,Sunday,2,8,2014,d_1304,,,0,0,0,32701.0,3634.0,11108.0,d_1304,Sunday,34,8,0,0
2014-08-25,Monday,3,8,2014,d_1305,,,0,0,0,23583.0,2843.0,8241.0,d_1305,Monday,35,8,0,1
2014-08-26,Tuesday,4,8,2014,d_1306,,,0,0,0,21185.0,2738.0,7479.0,d_1306,Tuesday,35,8,0,1
2014-08-27,Wednesday,5,8,2014,d_1307,,,0,0,0,20049.0,2646.0,6811.0,d_1307,Wednesday,35,8,0,1
